pozo,fecha,horas,p_fondo,p_cabeza,t_cabeza,choke,dp_choke,oil
15/9-F-11,2015-12-13,24.0,221.88742625,31.481879791666668,81.320900625,100.0,4.807666041666667,1223.58
15/9-F-11,2015-12-14,24.0,221.70883104166666,31.31931625,80.325774375,100.0,4.7215904166666665,1213.2
15/9-F-11,2015-12-15,24.0,221.53694708333333,31.201885208333334,79.80675291666667,100.0,4.688619375,1206.37
15/9-F-11,2015-12-16,24.0,221.47935333333334,31.148263333333333,79.47129916666667,100.0,4.671674166666667,1190.22
15/9-F-11,2015-12-17,24.0,221.463891875,31.034468125,78.963749375,100.0,4.585007708333333,1200.1
15/9-F-11,2015-12-18,24.0,221.47810916666666,30.943348958333335,77.924811875,100.0,4.511291458333333,1181.96
15/9-F-11,2015-12-19,24.0,221.48907604166666,30.827340625,78.40450583333333,100.0,4.443253333333334,1173.04
15/9-F-11,2015-12-20,24.0,221.550498125,30.705174791666668,77.83138083333333,100.0,4.364737291666667,1155.77
15/9-F-11,2015-12-21,24.0,221.68620770833334,30.6716125,77.37482333333334,100.0,4.368378541666667,1149.91
15/9-F-11,2015-12-22,24.0,221.81211604166666,30.607881041666666,78.611775625,100.0,4.2870791666666666,1137.37
